frame,frame_ms,render_ms,input_ms,movement_ms,npc_ms,combat_ms,animation_ms,npcs,corpses,drops,avatar_moved
362,30.029,14.313,0.000,0.001,0.018,0.002,0.001,60,0,6,false
363,29.777,14.682,0.000,0.001,0.020,0.002,0.001,60,0,6,false
364,26.888,11.863,0.000,0.001,0.018,0.002,0.001,60,0,6,false
365,28.062,11.831,0.000,0.001,0.019,0.002,0.001,60,0,6,false
366,27.052,11.886,0.000,0.002,0.019,0.002,0.001,60,0,6,false
367,29.608,14.262,0.000,0.001,0.019,0.002,0.001,60,0,6,false
368,28.392,11.749,0.000,0.001,0.019,0.002,0.001,60,0,6,false
369,28.003,11.684,0.000,0.001,0.029,0.005,0.002,60,0,6,false
370,29.476,14.205,0.001,0.002,0.035,0.004,0.001,60,0,6,false
371,28.063,12.139,0.000,0.001,0.029,0.003,0.001,60,0,6,false
372,27.939,12.372,0.000,0.001,0.025,0.003,0.001,60,0,6,false
373,27.269,12.083,0.000,0.001,0.025,0.003,0.001,60,0,6,false
374,28.794,12.142,0.000,0.001,0.029,0.003,0.001,60,0,6,false
375,27.896,12.095,0.000,0.001,0.023,0.003,0.001,60,0,6,false
376,27.388,12.259,0.000,0.001,0.029,0.003,0.001,60,0,6,false
377,27.454,12.126,0.000,0.001,0.032,0.003,0.001,60,0,6,false
378,28.020,12.185,0.000,0.001,0.026,0.002,0.001,60,0,6,false
379,27.727,12.255,0.000,0.001,0.028,0.003,0.001,60,0,6,false
380,27.165,12.008,0.000,0.001,0.026,0.002,0.001,60,0,6,false
381,27.228,12.167,0.000,0.002,0.027,0.003,0.001,60,0,6,false
382,28.131,12.137,0.000,0.001,0.027,0.003,0.001,60,0,6,false
383,27.844,12.048,0.000,0.001,0.027,0.003,0.001,60,0,6,false
384,28.527,11.873,0.000,0.001,0.027,0.015,0.001,60,0,6,false
385,28.674,11.911,0.000,0.001,0.028,0.025,0.002,60,0,6,false
386,30.396,14.495,0.000,0.001,0.029,0.003,0.001,60,0,6,false
387,29.077,13.575,0.000,0.001,0.037,0.003,0.001,60,0,6,false
388,29.684,14.597,0.000,0.001,0.028,0.003,0.001,60,0,6,false
389,27.870,12.091,0.000,0.001,0.028,0.003,0.001,60,0,6,false
390,28.089,12.156,0.000,0.001,0.026,0.002,0.001,60,0,6,false
391,27.530,12.139,0.007,0.015,0.033,0.002,0.001,60,0,6,true
392,27.242,11.881,0.000,0.001,0.027,0.002,0.001,60,0,6,false
393,27.298,11.838,0.000,0.013,0.024,0.002,0.001,60,0,6,true
394,30.082,14.195,0.000,0.001,0.022,0.002,0.001,60,0,6,false
395,29.847,14.235,0.000,0.009,0.024,0.002,0.001,60,0,6,true
396,27.164,11.950,0.000,0.001,0.027,0.002,0.001,60,0,6,false
397,27.686,11.905,0.000,0.007,0.074,0.002,0.001,60,0,6,true
398,27.282,11.965,0.000,0.002,0.061,0.002,0.001,60,0,6,false
399,27.681,11.972,0.000,0.003,0.049,0.002,0.001,60,0,6,false
400,28.016,11.979,0.000,0.001,0.085,0.002,0.001,60,0,6,false
401,28.444,11.855,0.000,0.001,0.051,0.002,0.001,60,0,6,false
402,30.017,14.363,0.000,0.001,0.032,0.002,0.001,60,0,6,false
403,31.053,14.022,0.000,0.001,0.027,0.002,0.001,60,0,6,false
404,29.495,14.317,0.000,0.001,0.025,0.002,0.001,60,0,6,false
405,27.696,12.078,0.000,0.001,0.026,0.002,0.001,60,0,6,false
406,28.015,12.085,0.000,0.001,0.030,0.004,0.001,60,0,6,false
407,29.001,12.062,0.000,0.001,0.025,0.006,0.001,60,0,6,false
408,28.441,13.208,0.000,0.001,0.037,0.002,0.001,60,0,6,false
409,26.887,11.733,0.000,0.001,0.035,0.003,0.001,60,0,6,false
410,27.051,11.981,0.000,0.001,0.035,0.003,0.001,60,0,6,false
411,27.123,12.029,0.000,0.001,0.031,0.003,0.001,60,0,6,false
412,27.898,12.647,0.001,0.002,0.038,0.003,0.001,60,0,6,false
413,27.449,11.952,0.000,0.001,0.031,0.006,0.001,60,0,6,false
414,27.287,12.002,0.000,0.001,0.027,0.003,0.001,60,0,6,false
415,28.343,12.325,0.000,0.002,0.031,0.003,0.002,60,0,6,false
416,29.896,14.262,0.000,0.001,0.026,0.003,0.001,60,0,6,false
417,26.996,11.896,0.000,0.001,0.047,0.003,0.001,60,0,6,false
418,28.275,11.855,0.000,0.001,0.032,0.004,0.001,60,0,6,false
419,29.794,14.241,0.000,0.001,0.026,0.003,0.001,60,0,6,false
420,28.424,11.756,0.000,0.001,0.025,0.003,0.001,60,0,6,false
421,27.185,12.134,0.000,0.001,0.028,0.002,0.001,60,0,6,false
422,27.563,12.130,0.000,0.001,0.028,0.003,0.001,60,0,6,false
423,27.471,11.960,0.007,0.014,0.067,0.002,0.001,60,0,6,true
424,28.394,12.536,0.001,0.002,0.033,0.003,0.002,60,0,6,false
425,29.996,14.528,0.000,0.013,0.028,0.002,0.001,60,0,6,true
426,29.206,14.029,0.000,0.001,0.027,0.002,0.001,60,0,6,false
427,27.009,11.670,0.000,0.012,0.029,0.002,0.001,60,0,6,true
428,28.655,11.636,0.000,0.002,0.027,0.002,0.001,60,0,6,false
429,30.274,14.229,0.000,0.001,0.044,0.002,0.001,60,0,6,false
430,30.023,14.037,0.000,0.001,0.050,0.002,0.001,60,0,6,false
431,28.030,12.929,0.000,0.002,0.041,0.003,0.001,60,0,6,false
432,28.016,12.943,0.001,0.001,0.062,0.002,0.001,60,0,6,false
433,26.892,11.789,0.000,0.001,0.039,0.003,0.001,60,0,6,false
434,27.019,11.662,0.000,0.001,0.030,0.002,0.001,60,0,6,false
435,26.938,11.500,0.000,0.001,0.036,0.002,0.001,60,0,6,false
436,27.216,11.465,0.000,0.001,0.028,0.003,0.001,60,0,6,false
437,29.010,13.894,0.000,0.001,0.030,0.003,0.001,60,0,6,false
438,29.470,14.300,0.000,0.001,0.029,0.002,0.001,60,0,6,false
439,26.606,11.507,0.000,0.001,0.028,0.003,0.001,60,0,6,false
440,27.373,11.628,0.000,0.001,0.035,0.002,0.001,60,0,6,false
441,27.042,11.928,0.000,0.002,0.042,0.003,0.002,60,0,6,false
442,29.833,14.600,0.000,0.002,0.030,0.003,0.001,60,0,6,false
443,27.528,11.802,0.000,0.001,0.031,0.002,0.001,60,0,6,false
444,28.295,11.601,0.000,0.001,0.052,0.002,0.001,60,0,6,false
445,30.031,14.042,0.000,0.002,0.039,0.003,0.001,60,0,6,false
446,29.169,14.072,0.000,0.001,0.034,0.003,0.001,60,0,6,false
447,27.022,11.753,0.000,0.001,0.026,0.002,0.001,60,0,6,false
448,27.030,11.778,0.000,0.003,0.029,0.003,0.001,60,0,6,false
449,28.459,12.694,0.001,0.002,0.047,0.004,0.001,60,0,6,false
450,26.897,11.639,0.000,0.001,0.031,0.003,0.001,60,0,6,false
451,27.158,11.740,0.000,0.001,0.030,0.003,0.001,60,0,6,false
452,28.050,12.126,0.000,0.005,0.033,0.004,0.002,60,0,6,false
453,29.840,14.260,0.001,0.001,0.035,0.004,0.001,60,0,6,false
454,27.663,11.848,0.008,0.015,0.036,0.003,0.001,60,0,6,true
455,28.015,11.602,0.000,0.002,0.027,0.002,0.001,60,0,6,false
456,29.945,14.227,0.000,0.015,0.028,0.003,0.001,60,0,6,true
457,26.914,11.502,0.000,0.001,0.027,0.002,0.001,60,0,6,false
458,26.923,11.657,0.000,0.034,0.027,0.002,0.001,60,0,6,true
459,26.796,11.471,0.000,0.030,0.027,0.002,0.001,60,0,6,false
460,26.883,11.412,0.000,0.030,0.078,0.002,0.001,60,0,6,true
461,27.000,11.730,0.001,0.002,0.040,0.002,0.001,60,0,6,false
462,26.652,11.549,0.000,0.002,0.059,0.002,0.001,60,0,6,false
463,26.633,11.282,0.000,0.001,0.061,0.002,0.001,60,0,6,false
464,27.204,11.250,0.000,0.001,0.025,0.002,0.001,60,0,6,false
465,26.346,11.031,0.000,0.002,0.027,0.002,0.001,60,0,6,false
466,26.670,11.002,0.000,0.001,0.026,0.002,0.001,60,0,6,false
467,26.534,11.368,0.000,0.001,0.024,0.002,0.001,60,0,6,false
468,26.515,11.302,0.000,0.001,0.027,0.002,0.001,60,0,6,false
469,26.883,11.129,0.000,0.001,0.023,0.002,0.001,60,0,6,false
470,26.580,11.137,0.000,0.001,0.023,0.002,0.001,60,0,6,false
471,26.391,11.095,0.000,0.001,0.024,0.002,0.001,60,0,6,false
472,26.387,11.067,0.000,0.001,0.022,0.002,0.001,60,0,6,false
473,27.034,11.176,0.000,0.001,0.023,0.002,0.001,60,0,6,false
474,26.341,11.040,0.000,0.001,0.024,0.002,0.001,60,0,6,false
475,26.598,11.506,0.000,0.001,0.024,0.002,0.001,60,0,6,false
476,27.170,11.157,0.000,0.001,0.024,0.002,0.001,60,0,6,false
477,26.627,11.560,0.000,0.002,0.037,0.005,0.001,60,0,6,false
478,27.976,11.471,0.001,0.002,0.034,0.003,0.002,60,0,6,false
479,29.013,13.876,0.010,0.020,0.058,0.006,0.001,60,0,6,true
480,27.408,11.714,0.001,0.002,0.047,0.006,0.001,60,0,6,false
481,27.070,11.483,0.001,0.007,0.035,0.004,0.001,60,0,6,false
482,28.102,12.927,0.001,0.001,0.046,0.004,0.001,60,0,6,false
483,26.912,11.729,0.001,0.001,0.030,0.003,0.001,60,0,6,false
484,28.057,11.502,0.000,0.001,0.028,0.003,0.001,60,0,6,false
485,27.037,11.461,0.001,0.001,0.030,0.003,0.002,60,0,6,false
486,29.393,13.981,0.001,0.002,0.046,0.004,0.001,60,0,6,false
487,26.822,11.539,0.008,0.018,0.037,0.003,0.001,60,0,6,true
488,26.943,10.998,0.000,0.001,0.032,0.002,0.001,60,0,6,false
489,27.035,11.290,0.000,0.013,0.032,0.002,0.001,60,0,6,true
490,26.168,11.062,0.000,0.002,0.027,0.002,0.001,60,0,6,false
491,26.794,11.044,0.000,0.012,0.028,0.002,0.001,60,0,6,true
492,27.324,10.928,0.000,0.001,0.024,0.002,0.001,60,0,6,false
493,28.143,12.611,0.000,0.012,0.038,0.002,0.002,60,0,6,true
494,29.033,13.265,0.000,0.001,0.036,0.002,0.001,60,0,6,false
495,28.836,13.334,0.000,0.011,0.035,0.002,0.001,60,0,6,true
496,26.307,10.555,0.000,0.001,0.029,0.002,0.002,60,0,6,false
497,28.002,12.911,0.000,0.001,0.034,0.002,0.001,60,0,6,false
498,28.565,12.700,0.000,0.001,0.035,0.002,0.001,60,0,6,false
499,28.056,12.662,0.000,0.001,0.036,0.002,0.001,60,0,6,false
500,28.019,12.680,0.000,0.001,0.035,0.002,0.001,60,0,6,false
501,27.194,10.465,0.000,0.001,0.027,0.002,0.001,60,0,6,false
502,28.203,12.657,0.000,0.001,0.032,0.002,0.001,60,0,6,false
503,28.007,12.687,0.000,0.001,0.030,0.002,0.001,60,0,6,false
504,27.970,12.864,0.000,0.001,0.035,0.002,0.001,60,0,6,false
505,26.044,10.661,0.000,0.001,0.029,0.002,0.001,60,0,6,false
506,27.973,12.534,0.000,0.001,0.037,0.002,0.001,60,0,6,false
507,26.411,10.570,0.000,0.001,0.035,0.002,0.001,60,0,6,false
508,28.121,12.599,0.000,0.001,0.036,0.002,0.001,60,0,6,false
509,28.064,12.678,0.000,0.001,0.035,0.002,0.001,60,0,6,false
510,29.544,12.550,0.000,0.001,0.030,0.002,0.001,60,0,6,false
511,28.041,12.828,0.000,0.001,0.030,0.002,0.001,60,0,6,false
512,29.714,12.760,0.000,0.001,0.031,0.003,0.001,60,0,6,false
513,28.235,12.791,0.000,0.001,0.033,0.002,0.001,60,0,6,false
514,27.277,12.173,0.001,0.002,0.035,0.003,0.001,60,0,6,false
515,25.754,10.665,0.001,0.001,0.027,0.002,0.001,60,0,6,false
516,26.528,10.542,0.000,0.001,0.028,0.002,0.002,60,0,6,false
517,28.618,12.654,0.000,0.001,0.032,0.002,0.001,60,0,6,false
518,28.488,12.681,0.000,0.001,0.037,0.002,0.001,60,0,6,false
519,28.535,12.885,0.001,0.001,0.034,0.002,0.001,60,0,6,false
520,29.028,12.775,0.000,0.001,0.032,0.002,0.001,60,0,6,false
521,29.509,12.642,0.000,0.001,0.048,0.004,0.001,60,0,6,false
522,29.381,12.769,0.001,0.002,0.051,0.004,0.001,60,0,6,false
523,28.627,12.701,0.000,0.001,0.038,0.003,0.001,60,0,6,false
524,27.739,12.654,0.000,0.002,0.039,0.003,0.001,60,0,6,false
525,26.006,10.507,0.000,0.001,0.025,0.002,0.001,60,0,6,false
526,29.650,12.719,0.000,0.001,0.036,0.003,0.001,60,0,6,false
527,28.681,12.759,0.000,0.001,0.031,0.003,0.001,60,0,6,false
528,29.266,12.596,0.000,0.001,0.037,0.002,0.001,60,0,6,false
529,29.489,12.842,0.000,0.001,0.045,0.003,0.001,60,0,6,false
530,27.756,12.117,0.008,0.016,0.035,0.002,0.001,60,0,6,true
531,26.359,10.341,0.000,0.002,0.023,0.002,0.001,60,0,6,false
532,28.548,12.643,0.000,0.009,0.029,0.002,0.001,60,0,6,true
533,27.458,12.299,0.000,0.001,0.036,0.002,0.001,60,0,6,false
534,25.783,10.318,0.000,0.001,0.024,0.002,0.001,60,0,6,false
535,26.026,10.032,0.000,0.001,0.024,0.002,0.001,60,0,6,false
536,27.486,12.258,0.000,0.001,0.030,0.002,0.001,60,0,6,false
537,25.489,10.186,0.000,0.001,0.025,0.002,0.001,60,0,6,false
538,25.413,10.089,0.000,0.001,0.022,0.002,0.001,60,0,6,false
539,25.576,10.194,0.000,0.001,0.025,0.002,0.001,60,0,6,false
540,25.516,10.045,0.000,0.001,0.024,0.002,0.001,60,0,6,false
541,26.016,10.151,0.000,0.001,0.024,0.002,0.001,60,0,6,false
542,26.995,11.621,0.000,0.001,0.032,0.002,0.001,60,0,6,false
543,28.013,12.314,0.000,0.001,0.053,0.002,0.001,60,0,6,false
544,27.964,11.967,0.000,0.001,0.052,0.003,0.001,60,0,6,false
545,26.015,10.115,0.000,0.001,0.038,0.004,0.001,60,0,6,false
546,29.224,12.585,0.000,0.001,0.035,0.003,0.001,60,0,6,false
547,27.878,12.275,0.000,0.001,0.036,0.003,0.001,60,0,6,false
548,26.043,10.271,0.007,0.013,0.032,0.002,0.001,60,0,6,true
549,29.106,12.657,0.000,0.001,0.030,0.002,0.001,60,0,6,false
550,27.786,12.117,0.001,0.011,0.034,0.002,0.001,60,0,6,true
551,26.075,10.804,0.000,0.001,0.023,0.002,0.001,60,0,6,false
552,28.942,12.827,0.000,0.001,0.033,0.002,0.001,60,0,6,false
553,27.897,12.790,0.000,0.001,0.047,0.002,0.001,60,0,6,false
554,26.045,10.853,0.000,0.001,0.026,0.002,0.001,60,0,6,false
555,28.503,12.987,0.000,0.001,0.029,0.002,0.001,60,0,6,false
556,26.033,10.630,0.000,0.001,0.023,0.002,0.001,60,0,6,false
557,28.022,12.961,0.000,0.001,0.031,0.002,0.001,60,0,6,false
558,27.023,10.662,0.000,0.001,0.025,0.002,0.001,60,0,6,false
559,29.060,12.397,0.001,0.002,0.044,0.003,0.001,60,0,6,false
560,28.171,12.924,0.000,0.001,0.039,0.003,0.001,60,0,6,false
561,27.990,12.870,0.000,0.001,0.046,0.004,0.001,60,0,6,false
562,26.212,10.777,0.000,0.001,0.024,0.003,0.001,60,0,6,false
563,29.023,12.993,0.001,0.001,0.055,0.003,0.001,60,0,6,false
564,28.348,12.717,0.000,0.001,0.034,0.003,0.001,60,0,6,false
565,28.916,13.244,0.000,0.001,0.033,0.002,0.001,60,0,6,false
566,26.042,10.667,0.000,0.002,0.026,0.003,0.001,60,0,6,false
567,29.557,12.805,0.000,0.001,0.035,0.003,0.001,60,0,6,false
568,29.072,13.189,0.000,0.001,0.032,0.003,0.001,60,0,6,false
569,28.017,12.950,0.000,0.001,0.033,0.002,0.001,60,0,6,false
570,26.574,10.870,0.001,0.001,0.027,0.003,0.001,60,0,6,false
571,28.172,12.743,0.000,0.001,0.131,0.008,0.001,60,0,6,false
572,28.014,12.913,0.001,0.001,0.061,0.004,0.001,60,0,6,false
573,28.020,12.755,0.001,0.001,0.030,0.015,0.001,60,0,6,false
574,28.404,12.959,0.000,0.001,0.033,0.008,0.001,60,0,6,false
575,26.023,10.881,0.000,0.001,0.023,0.002,0.001,60,0,6,false
576,28.176,13.049,0.008,0.015,0.041,0.002,0.001,60,0,6,true
577,26.355,11.031,0.000,0.002,0.030,0.003,0.001,60,0,6,false
578,26.461,11.125,0.000,0.010,0.027,0.002,0.001,60,0,6,true
579,26.780,11.179,0.000,0.001,0.028,0.002,0.001,60,0,6,false
580,26.794,11.280,0.000,0.007,0.025,0.002,0.001,60,0,6,true
581,26.903,11.394,0.000,0.001,0.024,0.002,0.001,60,0,6,false
582,26.988,11.516,0.000,0.009,0.026,0.002,0.001,60,0,6,true
583,27.011,11.814,0.000,0.002,0.028,0.002,0.001,60,0,6,false
584,30.457,13.911,0.000,0.001,0.030,0.002,0.001,60,0,6,false
585,29.221,13.977,0.000,0.001,0.034,0.002,0.001,60,0,6,false
586,27.656,11.816,0.000,0.002,0.026,0.002,0.001,60,0,6,false
587,28.037,11.804,0.000,0.001,0.023,0.002,0.001,60,0,6,false
588,28.939,13.391,0.000,0.001,0.030,0.002,0.001,60,0,6,false
589,27.221,11.794,0.000,0.002,0.025,0.002,0.001,60,0,6,false
590,29.560,14.221,0.001,0.001,0.030,0.002,0.001,60,0,6,false
591,27.161,11.809,0.000,0.001,0.025,0.002,0.001,60,0,6,false
592,27.832,11.824,0.000,0.001,0.024,0.002,0.001,60,0,6,false
593,29.457,14.110,0.000,0.004,0.025,0.002,0.001,60,0,6,false
594,29.530,13.903,0.000,0.001,0.030,0.002,0.001,60,0,6,false
595,29.259,13.414,0.000,0.001,0.037,0.002,0.001,60,0,6,false
596,29.380,14.132,0.000,0.001,0.035,0.002,0.001,60,0,6,false
597,28.075,11.689,0.000,0.001,0.026,0.002,0.001,60,0,6,false
598,28.299,11.698,0.000,0.001,0.024,0.002,0.001,60,0,6,false
599,29.123,13.994,0.000,0.003,0.030,0.002,0.001,60,0,6,false
600,27.029,11.822,0.000,0.001,0.024,0.002,0.001,60,0,6,false
601,28.015,11.736,0.008,0.015,0.026,0.002,0.001,60,0,6,true
602,29.608,14.215,0.000,0.001,0.022,0.002,0.001,60,0,6,false
603,27.027,11.963,0.000,0.009,0.031,0.002,0.001,60,0,6,true
604,28.999,12.338,0.000,0.001,0.028,0.002,0.001,60,0,6,false
605,27.631,12.202,0.000,0.008,0.026,0.002,0.001,60,0,6,true
606,27.709,12.371,0.000,0.001,0.024,0.002,0.001,60,0,6,false
607,29.470,12.458,0.000,0.007,0.026,0.002,0.001,60,0,6,true
608,28.232,12.699,0.000,0.001,0.028,0.002,0.001,60,0,6,false
609,29.558,13.968,0.000,0.008,0.026,0.002,0.001,60,0,6,true
610,28.256,12.963,0.000,0.001,0.026,0.004,0.001,60,0,6,false
611,28.369,12.967,0.000,0.008,0.025,0.002,0.001,60,0,6,true
612,28.396,13.134,0.000,0.001,0.023,0.002,0.001,60,0,6,false
613,28.839,13.288,0.000,0.001,0.021,0.002,0.001,60,0,6,false
614,28.717,13.198,0.000,0.001,0.022,0.002,0.001,60,0,6,false
615,28.530,13.232,0.000,0.001,0.025,0.002,0.001,60,0,6,false
616,28.848,13.095,0.000,0.001,0.023,0.002,0.001,60,0,6,false
617,30.350,13.321,0.000,0.001,0.024,0.002,0.001,60,0,6,false
618,28.897,13.467,0.000,0.001,0.025,0.002,0.001,60,0,6,false
619,29.202,12.874,0.000,0.001,0.023,0.002,0.001,60,0,6,false
620,28.534,13.006,0.000,0.001,0.023,0.002,0.001,60,0,6,false
621,29.022,13.317,0.000,0.001,0.025,0.002,0.001,60,0,6,false
622,29.045,13.147,0.000,0.001,0.024,0.002,0.002,60,0,6,false
623,31.475,15.688,0.000,0.001,0.025,0.002,0.001,60,0,6,false
624,32.331,15.602,0.000,0.001,0.025,0.002,0.001,60,0,6,false
625,32.503,15.660,0.000,0.001,0.027,0.002,0.001,60,0,6,false
626,29.102,13.406,0.000,0.001,0.028,0.002,0.001,60,0,6,false
627,28.494,13.221,0.000,0.001,0.025,0.002,0.001,60,0,6,false
628,28.351,13.226,0.000,0.001,0.023,0.002,0.001,60,0,6,false
629,28.616,13.099,0.000,0.001,0.028,0.002,0.001,60,0,6,false
630,28.378,13.150,0.000,0.002,0.032,0.003,0.001,60,0,6,false
631,28.497,13.334,0.001,0.001,0.029,0.002,0.001,60,0,6,false
632,28.630,13.241,0.000,0.001,0.027,0.002,0.001,60,0,6,false
633,29.034,13.212,0.000,0.001,0.040,0.002,0.001,60,0,6,false
634,28.463,13.292,0.000,0.001,0.024,0.002,0.001,60,0,6,false
635,28.630,13.154,0.000,0.001,0.025,0.002,0.001,60,0,6,false
636,28.472,13.320,0.008,0.015,0.030,0.002,0.001,60,0,6,true
637,28.417,13.283,0.000,0.001,0.024,0.002,0.001,60,0,6,false
638,28.648,13.290,0.000,0.008,0.027,0.002,0.001,60,0,6,true
639,28.998,13.478,0.000,0.001,0.023,0.002,0.001,60,0,6,false
640,28.824,13.331,0.000,0.007,0.024,0.002,0.001,60,0,6,true
641,29.242,13.507,0.000,0.001,0.024,0.002,0.001,60,0,6,false
642,29.139,13.473,0.000,0.008,0.023,0.002,0.002,60,0,6,true
643,31.900,16.276,0.000,0.001,0.025,0.002,0.001,60,0,6,false
644,29.069,13.607,0.000,0.008,0.024,0.002,0.001,60,0,6,true
645,29.746,13.908,0.000,0.002,0.024,0.002,0.001,60,0,6,false
646,31.651,16.405,0.000,0.009,0.025,0.002,0.001,60,0,6,true
647,30.162,14.515,0.000,0.002,0.026,0.002,0.001,60,0,6,false
648,29.839,14.317,0.000,0.001,0.026,0.002,0.001,60,0,6,false
649,29.194,14.098,0.000,0.001,0.025,0.002,0.001,60,0,6,false
650,29.708,14.185,0.000,0.001,0.025,0.002,0.001,60,0,6,false
651,29.577,14.107,0.001,0.001,0.026,0.002,0.001,60,0,6,false
652,30.998,14.374,0.000,0.002,0.029,0.002,0.001,60,0,6,false
653,29.950,14.138,0.001,0.002,0.030,0.003,0.001,60,0,6,false
654,29.994,14.031,0.000,0.001,0.026,0.002,0.001,60,0,6,false
655,29.939,14.748,0.001,0.002,0.042,0.004,0.001,60,0,6,false
656,31.020,14.384,0.000,0.001,0.027,0.002,0.001,60,0,6,false
657,29.764,14.378,0.000,0.001,0.099,0.002,0.001,60,0,6,false
658,30.017,14.550,0.000,0.001,0.033,0.002,0.001,60,0,6,false
659,30.000,14.549,0.000,0.001,0.050,0.002,0.001,60,0,6,false
660,29.744,14.513,0.000,0.002,0.056,0.003,0.001,60,0,6,false
661,30.279,14.318,0.000,0.002,0.028,0.002,0.001,60,0,6,false
662,30.020,14.125,0.000,0.001,0.024,0.002,0.001,60,0,6,false
663,30.002,14.126,0.000,0.001,0.026,0.002,0.001,60,0,6,false
664,31.021,14.414,0.000,0.002,0.031,0.002,0.001,60,0,6,false
665,30.057,14.345,0.000,0.001,0.028,0.002,0.002,60,0,6,false
666,32.013,16.786,0.000,0.001,0.022,0.002,0.001,60,0,6,false
667,30.046,14.206,0.000,0.002,0.027,0.003,0.001,60,0,6,false
668,31.898,16.857,0.000,0.001,0.029,0.002,0.001,60,0,6,false
669,29.706,14.621,0.000,0.002,0.025,0.002,0.001,60,0,6,false
670,30.166,14.297,0.000,0.001,0.026,0.002,0.002,60,0,6,false
671,32.260,17.190,0.000,0.001,0.031,0.002,0.001,60,0,6,false
672,31.019,14.115,0.000,0.001,0.026,0.002,0.001,60,0,6,false
673,29.997,14.583,0.000,0.002,0.027,0.002,0.001,60,0,6,false
674,29.348,14.275,0.000,0.002,0.027,0.002,0.001,60,0,6,false
675,31.255,14.249,0.000,0.001,0.028,0.002,0.001,60,0,6,false
676,31.015,14.171,0.000,0.001,0.024,0.002,0.001,60,0,6,false
677,31.001,14.027,0.000,0.001,0.024,0.002,0.001,60,0,6,false
678,31.995,16.795,0.000,0.001,0.024,0.002,0.001,60,0,6,false
679,30.004,14.177,0.000,0.001,0.025,0.002,0.001,60,0,6,false
680,32.491,16.650,0.000,0.001,0.025,0.002,0.001,60,0,6,false
681,31.012,14.043,0.000,0.001,0.025,0.002,0.001,60,0,6,false
682,32.073,16.655,0.000,0.001,0.025,0.002,0.001,60,0,6,false
683,30.017,14.198,0.000,0.001,0.025,0.002,0.001,60,0,6,false
684,32.652,16.685,0.000,0.001,0.024,0.002,0.001,60,0,6,false
685,29.232,14.190,0.000,0.001,0.024,0.002,0.001,60,0,6,false
686,31.009,14.319,0.000,0.001,0.026,0.002,0.001,60,0,6,false
687,29.694,14.476,0.000,0.001,0.029,0.002,0.001,60,0,6,false
688,29.368,14.316,0.001,0.002,0.032,0.003,0.001,60,0,6,false
689,30.016,14.443,0.000,0.001,0.028,0.002,0.001,60,0,6,false
690,29.954,14.597,0.000,0.001,0.026,0.002,0.001,60,0,6,false
691,30.018,14.285,0.000,0.001,0.026,0.003,0.001,60,0,6,false
692,30.092,14.443,0.000,0.001,0.034,0.002,0.002,60,0,6,false
693,32.408,16.727,0.009,0.017,0.026,0.002,0.001,60,0,6,true
694,29.998,14.555,0.000,0.001,0.027,0.002,0.001,60,0,6,false
695,31.231,15.374,0.001,0.012,0.024,0.002,0.001,60,0,6,true
696,31.340,14.431,0.000,0.002,0.025,0.002,0.001,60,0,6,false
697,31.400,14.730,0.000,0.010,0.029,0.002,0.001,60,0,6,true
698,33.014,17.092,0.001,0.002,0.027,0.002,0.001,60,0,6,false
699,30.017,14.784,0.000,0.012,0.024,0.002,0.002,60,0,6,true
700,33.753,16.914,0.000,0.001,0.028,0.002,0.001,60,0,6,false
701,30.333,14.706,0.000,0.001,0.027,0.002,0.001,60,0,6,false
702,31.069,15.819,0.000,0.001,0.024,0.002,0.001,60,0,6,false
703,32.284,17.145,0.000,0.001,0.025,0.002,0.001,60,0,6,false
704,29.598,14.535,0.000,0.001,0.025,0.002,0.001,60,0,6,false
705,30.116,14.504,0.000,0.001,0.024,0.002,0.001,60,0,6,false
706,30.963,14.422,0.000,0.001,0.027,0.002,0.001,60,0,6,false
707,30.473,14.815,0.000,0.001,0.024,0.002,0.001,60,0,6,false
708,32.716,17.036,0.000,0.001,0.025,0.002,0.001,60,0,6,false
709,29.705,14.366,0.000,0.002,0.023,0.002,0.001,60,0,6,false
710,30.267,14.528,0.000,0.001,0.027,0.002,0.001,60,0,6,false
711,29.811,14.525,0.009,0.013,0.027,0.002,0.001,60,0,6,true
712,30.003,14.548,0.000,0.001,0.023,0.002,0.001,60,0,6,false
713,30.303,14.477,0.000,0.008,0.025,0.002,0.001,60,0,6,true
714,32.237,16.764,0.000,0.002,0.025,0.002,0.001,60,0,6,false
715,30.045,14.540,0.000,0.008,0.025,0.002,0.001,60,0,6,true
716,32.092,16.960,0.000,0.002,0.029,0.003,0.001,60,0,6,false
717,30.605,14.567,0.000,0.008,0.027,0.002,0.001,60,0,6,true
718,29.816,14.195,0.000,0.001,0.025,0.002,0.001,60,0,6,false
719,29.619,14.144,0.000,0.001,0.025,0.002,0.001,60,0,6,false
720,30.040,14.648,0.000,0.002,0.028,0.003,0.001,60,0,6,false
721,31.055,14.525,0.000,0.001,0.027,0.002,0.001,60,0,6,false
722,29.796,14.408,0.000,0.001,0.024,0.002,0.001,60,0,6,false
723,30.026,14.239,0.000,0.001,0.025,0.002,0.001,60,0,6,false
724,29.319,14.152,0.000,0.001,0.026,0.002,0.001,60,0,6,false
725,29.776,14.224,0.000,0.001,0.025,0.002,0.001,60,0,6,false
726,30.015,14.245,0.000,0.001,0.028,0.002,0.001,60,0,6,false
727,29.352,14.001,0.000,0.001,0.023,0.002,0.001,60,0,6,false
